SEASON,"Series 
Code",MONTH,REGION,PROVINCE,MUNICIPALITY,BARANGAY,LATTITUDE,LONGITUDE,"CROP 
AFFECTED","DATE
 PLANTED","TOTAL AREA 
PLANTED",VARIETY,"GROWTH
 STAGE ","PEST 
OBSERVED","Monitored/Validated 
(Has.)","TOTAL AREA 
AFFECTED (ha)","PERCENT
 INFESTATION",Severity,"NO. OF INSECTS
 PER HILL","TOTAL AREA 
TREATED (ha)","TOTAL AREA 
UNTREATED (ha)","ACTION
 TAKEN",REMARKS,"DATE 
REPORTED ","NO. OF AFFECTED 
FARMER",YEAR
DS 2022-2023,,December,II,Isabela,Tumauini,Malamag East,17.3348,121.7914,Corn,Oct-22,108.6,"NK, Pioneer",Whorl Stage,FAW,108.6,32.6,30,,,32.6,0,Validated and farmers already spray insecticide and Conducted on the spot Technical briefing for pest and disease management,Advised Farmers to follow application of BCA's,5-Dec-22,30,2022
DS 2022-2023,,December,II,Isabela,Tumauini,Malamag West,17.3394,121.79,Corn,Oct-22,30,"NK, Pioneer",Whorl Stage,FAW,30,9,30,,,9,0,Validated and farmers already spray insecticide and Conducted on the spot Technical briefing for pest and disease management,Advised Farmers to follow application of BCA's,5-Dec-22,10,2022
DS 2022-2023,,December,II,Isabela,Tumauini,Moldero,17.3592,121.7946,Corn,25-Nov-22,109.9,"NK, Pioneer",Whorl Stage,FAW,109.9,33,30,,,33,0,Validated and farmers already spray insecticide and Conducted on the spot Technical briefing for pest and disease management,Advised Farmers to follow application of BCA's,5-Dec-22,30,2022
DS 2022-2023,,December,II,Isabela,Tumauini,Sta Catalina,17.2947,121.7959,Corn,25-Nov-22,103,"NK, Pioneer",Whorl Stage,FAW,103,20.6,20,,,20.6,0,Validated and farmers already spray insecticide and Conducted on the spot Technical briefing for pest and disease management,Advised Farmers to follow application of BCA's,5-Dec-22,15,2022
DS 2022-2023,,December,II,Isabela,Tumauini,Sinippil,17.3256,121.7904,Corn,25-Nov-22,118.2,"NK, Pioneer",Whorl Stage,FAW,118.2,35.5,30,,,35.5,0,Validated and farmers already spray insecticide and Conducted on the spot Technical briefing for pest and disease management,Advised Farmers to follow application of BCA's,5-Dec-22,28,2022
DS 2022-2023,,March,II,Cagayan,Iguig,San Isidro,17.7717,121.7124,Corn,Jan-23,431.66,"NK, Pioneer, Bioseed",Whorl Stage,FAW,431.66,183,45,,,183,0,Validated and distributed insecticide and Conducted on the spot Technical briefing for pest and disease management,Advised Farmers to follow application of BCA's,8-Mar-23,183,2023
DS 2022-2023,,March,II,Cagayan,Iguig,San Vicente,17.77 00,121.7157,Corn,Jan-23,318.55,"NK, Pioneer, Bioseed",Whorl Stage,FAW,318.55,70,40,,,70,0,Validated and distributed insecticide and Conducted on the spot Technical briefing for pest and disease management,Advised Farmers to follow application of BCA's,8-Mar-23,70,2023
DS 2022-2023,,March,II,Cagayan,Iguig,Sta. Rosa,17.7689,121.7206,Corn,Jan-23,46.35,"NK, Pioneer, Bioseed",Whorl Stage,FAW,46.35,23.75,40,,,23.75,0,Validated and distributed insecticide and Conducted on the spot Technical briefing for pest and disease management,Advised Farmers to follow application of BCA's,8-Mar-23,24,2023
WS 2020,,August,II,Cagayan,Iguig,,17.76688,121.73403,Corn,,494.5,"NK6410/Dekalb,Sweet pearl, Pioneer 4097",Reproductive Stage,Cutworm,494.5,7.3,90,,,7.3,0,"Recovered . Infestation were on vegetative stage, Farmer sprayed prevathon mixed with other insecticide during vegetative. Crops were ready to be harvest. To OPV, farmer No applied commercial insecticide, Applied trichograma and relaesed earwig.",,,2,2020
WS 2020,,August,II,Cagayan,Iguig,,17.76688,121.73403,Corn,,494.5,"NK6410/Dekalb,Sweet pearl, Pioneer 4097",Reproductive Stage,Earworm,494.5,7.3,90,,,7.3,0,"Recovered . Infestation were on vegetative stage, Farmer sprayed prevathon mixed with other insecticide during vegetative. Crops were ready to be harvest. To OPV, farmer No applied commercial insecticide, Applied trichograma and relaesed earwig.",,,2,2020
WS 2020,,August,II,Isabela,Naguilian,,16.996839,121.867646,Corn,,0.5,NK 6410,Reproductive Stage,Earworm,0.5,0.5,10,,,0.5,0,Farmer sprayed insecticide (solomon). (Farmer provided his own),,,1,2020
DS 2020-2021,,November,II,Quirino,Diffun,Villa Pascua,16.6134,121.5452,Corn,,50,,Whorl Stage,Semi-Looper,50,6,9,,,6,0,Advised farmer to spray insecticide and continue monitoring,,,1,2020
WS 2022,,May,II,Nueva Vizcaya,Bagabag,Sta. Lucia,16.6394,121.281,Corn,10-Apr-22,312,"NK, Pioneer, Dekalb",Whorl Stage,FAW,312,218,62,,,218,0,Da-NVES distributed BCA to the affected farmers (950 packs Beuvaria and 170 box Earwig),Continuous monitoring,20-May-22,220,2022
WS 2022,,May,II,Nueva Vizcaya,Bagabag,San Pedro,16.6022,121.2578,Corn,17-Apr-22,6,"NK, Pionner, Cornworld",Whorl Stage,FAW,6,6,50,,,6,0,Validated and DA-RF02 RCPC distributed insecticide (7 bottles Match) for pest management,DA-NVES provided (30 box Earwig) 5 days after spraying,20-May-22,7,2022
WS 2021,,July,II,Isabela,San Agustin,Palacian,16.4113,121.766,Corn,20-Jun-21,180,NK/ Maharlika/ P3774,Whorl Stage,FAW,180,38,20,,,38,0,Validated and recommended farmers to spray insecticide,Farmenrs spray insecticide to control FAW,23-Jul-21,38,2021
WS 2021,,July,II,Nueva Vizcaya,Quezon,Boliwao,16.5085,121.234,Corn,11-Jun-21,90,NK/ Pioneer/ Cornworld,Whorl Stage,FAW,90,5,24,,,5,0,Advised Farmer to spray insecticide,Continuous Monitoring,2-Jun-21,7,2021
WS 2021,,August,II,Isabela,Aurora,Dalig Kalinga,17.0095,121.697,Corn,28-Jul-21,125,NK/ Pioneer/ Evogene,Whorl Stage,FAW,125,8,8,,,8,0,Validated and recommended farmers to spray insecticide,Farmenrs spray Match insecticide to control FAW,6-Aug-21,,2021
DS 2020-2021,,April,II,Isabela,Jones,Dicamay 1,16.5931,121.912,Corn,_,251.05,NK/ Pioneer/ OPV Glut,Reproductive Stage,FAW,251.05,251.05,15,,,251.05,0,"LGU provided insecticide, RCPMC 02 provided BCA'S (metarizhium) for follow up management",Advised Farmers to spray insecticide when damage progresses.,9-Apr-21,187,2021
DS 2020-2021,,April,II,Isabela,Jones,Dicamay 2,16.5759,121.88,Corn,_,236.35,NK/ Pioneer/ OPV Glut,Reproductive Stage,FAW,236.35,236.35,15,,,236.35,0,"LGU provided insecticide, RCPMC 02 provided BCA'S (metarizhium) for follow up management",Advised Farmers to spray insecticide when damage progresses.,9-Apr-21,267,2021
DS 2020-2021,,April,II,Isabela,Jones,Sta Isabel,16.5682,121.85,Corn,_,182.75,NK/ Pioneer/ OPV Glut,Reproductive Stage,FAW,182.75,182.75,20,,,182.75,0,"LGU provided insecticide, RCPMC 02 provided BCA'S (metarizhium) for follow up management",Advised Farmers to spray insecticide when damage progresses.,9-Apr-21,104,2021
DS 2020-2021,,April,II,Isabela,Jones,Tupax,16.5593,121.704,Corn,_,75.05,NK/ Pioneer/ OPV Glut,Reproductive Stage,FAW,75.05,75.05,20,,,75.05,0,"LGU provided insecticide, RCPMC 02 provided BCA'S (metarizhium) for follow up management",Advised Farmers to spray insecticide when there are extent of damage.,9-Apr-21,102,2021
DS 2020-2021,,April,II,Isabela,Jones,Napaliong,16.5302,121.8232,Corn,_,181.1,NK/ Pioneer/ OPV Glut,Reproductive Stage,FAW,181.1,45.25,25,,,45.25,0,"LGU provided insecticide, RCPMC 02 provided BCA'S (metarizhium) for follow up management",Advised Farmers to spray insecticide when damage progresses.,16-Apr-21,143,2021
WS 2021,,July,II,Nueva Vizcaya,Bayombong,Bonfal East,16.4857,121.175,Corn,15-May-21,72,Nk/ Pioneer/Cornworld,Whorl Stage,FAW,72,5,15,,,5,0,Validated and recommended farmers to spray insecticide,Farmenrs spray insecticide to control FAW,23-Jul-21,4,2021
WS 2021,,July,II,Nueva Vizcaya,Quezon,Aurora,16.4926,121.262,Corn,15-Jun-21,25,Nk/ Pioneer/Cornworld,Whorl Stage,FAW,25,2,20,,,2,0,Validated and recommended farmers to spray insecticide,Farmenrs spray insecticide to control FAW,23-Jul-21,1,2021
DS 2020-2021,,February,II,Isabela,Aurora,Bolinao,16.993437,121.657214,Corn,Jan-21,15,NK/Cornworld,Whorl Stage,FAW,15,5,4,,,5,0,Advised Farmers to spray Biocon,Conduct Continuous monitoring,#######,4,2021
DS 2020-2021,,February,II,Isabela,Aurora,Victoria,16.99003,121.67385,Corn,Jan-21,10,NK/Cornworld,Whorl Stage,FAW,10,3,6,,,3,0,Advised Farmers to spray insecticde,Conduct Continuous monitoring,#######,3,2021
DS 2020-2021,,February,II,Isabela,Luna,Macugay,17.003816,121.702191,Corn,Feb-22,20,NK/Cornworld,Whorl Stage,FAW,20,6,10,,,6,0,Advised Farmers to spray insecticde,Conduct Continuous monitoring,#######,5,2021
WS 2020,,July,II,Nueva Vizcaya,Solano,Dadap,16.51695,121.22768,Corn,8-Jun-20,75.95,NK/Cornworld/Evogene/Pioneer,Whorl Stage,FAW,75.95,46,30,,,46,0,Farmers sprayed insecticide,Continuous Monitoring,13-Jun-20,,2020
WS 2020,,July,II,Quirino,Diffun,Dumanisi,16.5436,121.4612,Corn,"May 10-26, 2020",546,NK/Dekalb/Pioneer/2nd generation yellow,Whorl Stage,FAW,546,26,20,,,26,0,Advised Farmers to spray insecticide and RCPC provided BCA for follow-up,Continuous monitoring,"July 27,2020",,2020
DS 2020-2021,,February,II,Nueva Vizcaya,Diadi,Butao,16.7524,121.363,Corn,"Nov. 14-20, 2020",7,NK/Dekalb/Pioneer/Evogene,Whorl Stage,FAW,7,2,10,,,2,0,Advised Farmers to spray insecticde,Conduct Continuous monitoring,#######,5,2021
DS 2021-2022,,January,II,Cagayan,Solana,Malakabibi,17.7592,121.7067,Corn,"Nov. 28, 2021",346,NK/DK/PIONEER,Whorl Stage,FAW,346,5,10,,,5,0,Validated and provided BCA,Farmers spray insecticide to control FAW and Advised Farmers to follow application of BCA's,21-Jan-22,5,2022
DS 2021-2022,,January,II,Cagayan,Solana,Dassun,17.7397781,121.6915433,Corn,"Nov. 30, 2021",709,NK/DK/PIONEER,Whorl Stage,FAW,709,8,10,,,8,0,Validated and provided BCA,Farmers spray insecticide to control FAW and Advised Farmers to follow application of BCA's,21-Jan-22,8,2022
DS 2021-2022,,January,II,Cagayan,Solana,Iriga,17.73166,121.65677,Corn,Nov-Dec. 2021,578.6,NK/DK/PIONEER,Whorl Stage,FAW,578.6,5,10,,,5,0,Validated and provided BCA,Farmers spray insecticide to control FAW and Advised Farmers to follow application of BCA's,21-Jan-22,6,2022
DS 2021-2022,,January,II,Cagayan,Solana,Padul,17.63967,121.59111,Corn,Nov-Dec. 2021,10,NK/DK/PIONEER,Whorl Stage,FAW,10,10,10,,,10,0,Validated and provided BCA,Farmers spray insecticide to control FAW and Advised Farmers to follow application of BCA's,21-Jan-22,,2022
DS 2021-2022,,January,II,Cagayan,Solana,Bangag,18.1192,121.6692,Corn,Nov-Dec. 2021,155,NK/DK/PIONEER,Whorl Stage,FAW,155,15,10,,,15,0,Validated and provided BCA,Farmers spray insecticide to control FAW and Advised Farmers to follow application of BCA's,21-Jan-22,17,2022
DS 2021-2022,,January,II,Cagayan,Solana,Cattaran,17.7084,121.7129,Corn,Nov-Dec. 2021,477,NK/DK/PIONEER,Whorl Stage,FAW,477,5,10,,,5,0,Validated and provided BCA,Farmers spray insecticide to control FAW and Advised Farmers to follow application of BCA's,21-Jan-22,6,2022
WS 2020,,July,II,Quirino,Maddela,Poblacion Norte,16.342,121.6839,Corn,"May 20-30, 2020",112,NK/Evogene,Whorl Stage,FAW,112,5,30,,,5,0,Advised Farmers to spray insecticide and RCPC provided BCA for follow-up,Continuous monitoring,6-Jul-20,,2020
WS 2020,,July,II,Quirino,Maddela,San Dionisio I,16.405,121.8006,Corn,"May 18-29, 2020",205,NK/Evogene,Whorl Stage,FAW,205,18,30,,,18,0,Advised Farmers to spray insecticide and RCPC provided BCA for follow-up,Continuous monitoring,6-Jul-20,,2020
WS 2020,,July,II,Quirino,Maddela,Sto. Tomas,16.4215,121.703,Corn,"May 16-27, 2020",261.3,NK/Evogene,Whorl Stage,FAW,261.3,12,30,,,12,0,Advised Farmers to spray insecticide and RCPC provided BCA for follow-up,Continuous monitoring,6-Jul-20,,2020
DS 2019-2020,,February,II,Isabela,Sta. Maria,Quinagabian,17.4568,121.753,Corn,,86,NK/Evogene/Bioseed,Whorl Stage,FAW,86,7,16,,,7,0,,,,,2020
WS 2020,,July,II,Quirino,Aglipay,San Antonio,16.4699,121.66,Corn,"May 17-June 12, 2020",15.5,NK/Evogene/Pioneer,Whorl Stage,FAW,15.5,15.5,25,,,15.5,0,Advised Farmers to spray insecticide and RCPC provided BCA for follow-up,Continuous monitoring,6-Jul-20,,2020
WS 2020,,June,II,Quirino,Nagtipunan,Ponggo,16.219478,121.610402,Corn,"May 15-June 01, 2020",21.5,NK/Pioneer,Whorl Stage,FAW,21.5,21.5,50,,,21.5,0,DA-RCPC 02 and LGU Nagtipunan provided BCAs and insecticide,Continuous monitoring,#######,,2020
WS 2020,,July,II,Quirino,Diffun,Ricarte Sur,16.5326,121.5018,Corn,"May 26-29, 2020",103,NK/Pioneer,Whorl Stage,FAW,103,7,18,,,7,0,Farmers sprayed insecticide,Continuous Monitoring,13-Jun-20,,2020
WS 2020,,September,II,Nueva Vizcaya,Bayombong,Busilac,16.4741,121.116,Corn,#######,-,NK/Pioneer,Whorl Stage,FAW,-,4.8,80,,,4.8,0,Adviced the farmer to spray insecticide (farmer provided his own insecticide) and RCPC provided BCA for follow up,Continuous monitoring,#######,,2020
DS 2020-2021,,February,II,Nueva Vizcaya,Bayombong,Busilac,16.4728,121.117,Corn,#######,4,NK/Pioneer,Whorl Stage,FAW,4,4,15,,,4,0,Advised Farmers to spray insecticde,Conduct Continuous monitoring,#######,1,2021
WS 2020,,October,II,Nueva Vizcaya,Villaverde,Bintawan Norte,16.5874,121.196,Corn,#######,-,NK/Pioneer/Bioseed,Whorl Stage,FAW,-,12.5,5,,,12.5,0,Farmers applied lannate,Continuous Monitoring,#######,,2020
WS 2020,,July,II,Quirino,Maddela,Manglad,16.3171,121.6854,Corn,"May 20-29, 2020",101.75,NK/Pioneer/Evogene,Whorl Stage,FAW,101.75,16,30,,,16,0,Advised Farmers to spray insecticide and RCPC provided BCA for follow-up,Continuous monitoring,6-Jul-20,,2020
WS 2022,,July,II,Cagayan,Alcala,Pared,17.8998,121.6844,Corn,May-22,300,"NK306, NK6410, Evogene, Bioseed, Pioneer 3357, Dekalb 6919's",Whorl Stage,FAW,300,97,15,,,97,0,Validated and farmers already spray insecticide,Farmers spray insecticide to control FAW and Advised Farmers to follow application of BCA's,15-Jul-22,53,2022
WS 2022,,June,II,Cagayan,Piat,Maguilling,17.7682,121.494,Corn,May-22,76,"NK306, Pioneer3530, Dekalb 6919s",Whorl Stage,FAW,76,40.5,15,,,40.5,0,Validated and farmers already spray insecticide,Farmers spray insecticide to control FAW and Advised Farmers to follow application of BCA's,24-Jun-22,21,2022
DS 2020-2021,,October,II,Nueva Vizcaya,Bayombong,Bonfal East,16.486,121.177,Corn,#######,30,NK497,Whorl Stage,FAW,30,3,5,,,3,0,Advised farmer to spray insecticide,Continuous monitoring,#######,,2020
DS 2020-2021,,October,II,Nueva Vizcaya,Bayombong,Bonfal East,16.486,121.177,Corn,"Sept.10-15,2020",30,"NK497,Cornworld",Whorl Stage,FAW,30,3,5,,,3,0,Advised to Continuous monitoring and spray insecticide if necessary.,Continuous monitoring,#######,,2020
WS 2022,,June,II,Cagayan,Abulug,Centro,18.4431,121.4542,Corn,May-22,5,NK5017,Whorl Stage,FAW,5,2,10,,,2,0,Validated and farmers already spray insecticide,Farmers spray insecticide to control FAW and Advised Farmers to follow application of BCA's,24-Jun-22,1,2022
WS 2020,,July,II,Cagayan,Enrile,Villa Maria,17.5688,121.71,Corn,"May 10,2020",170,Nk6410,Reproductive Stage,FAW,170,15,12,,,15,0,Advised Farmers to spray insecticide and RCPC provided BCA for follow-up,Continuous monitoring,20-Jul-20,,2020
WS 2020,,July,II,Cagayan,Tuao,Fugu,17.7352,121.4849,Corn,"June 10,2020",58,NK6410,Whorl Stage,FAW,58,1,10,,,1,0,Advised Farmers to spray insecticide and RCPC provided BCA for follow-up,Continuous monitoring,20-Jul-20,,2020
WS 2020,,July,II,Cagayan,Piat,Sta. Barbara,17.7119,121.496,Corn,"May 22,2020",70,NK6410,Reproductive Stage,FAW,70,45,6,,,45,0,"Sprayed insecticide (Lannate,Virtako, Marshal,Prevathon, matrix, Aribaba)",Recovered,"July 27,2020",,2020
WS 2020,,October,II,Isabela,Roxas,San Pedro,17.1727,121.612,Corn,-,5,NK6410,Whorl Stage,FAW,5,2,10,,,2,0,Applied BCA and adviced farmer to monitor regularly,Continuous Monitoring,#######,,2020
WS 2020,,October,II,Nueva Vizcaya,Villaverde,Nagbitin,16.1682,121.159,Corn,"Setember 18, 2020",-,NK6410,Whorl Stage,FAW,-,1,5,,,1,0,Adviced farmer to spray insecticide,Continuous Monitoring,#######,,2020
DS 2020-2021,,November,II,Isabela,Aurora,Dalig Kalinga,16.0027,121.699,Corn,"October 10-15, 2020",10,NK6410,Whorl Stage,FAW,10,6,20,,,6,0,Advised farmer to spray insecticide.,Continuous monitoring,#######,,2020
DS 2020-2021,,November,II,Isabela,Luna,Macatal,16.0063,121.705,Corn,"October 25-30, 2020",10,Nk6410,Whorl Stage,FAW,10,8,10,,,8,0,Advised farmer to spray insecticide.,Continuous monitoring,#######,,2020
DS 2020-2021,,January,II,Isabela,Aurora,Bolinao,16.993437,121.657214,Corn,#######,2,NK6410,Whorl Stage,FAW,2,2,10,,,2,0,Advised farmers to spray insecticide and BCA,Continuous monitoring,#######,,2021
DS 2020-2021,,February,II,Nueva Vizcaya,Diadi,Pinya,16.6756,121.334,Corn,"November 10,2021",0.5,NK6410,Reproductive Stage,FAW,0.5,0.25,55,,,0.25,0,Advised Farmers to spray pesticide,Advised farmers to conduct Continuous monitoring,4-Feb-25,,2021
DS 2020-2021,,February,II,Cagayan,Gonzaga,Ipil,17.2922,121.068,Corn,28-Dec-20,65,NK6410,Whorl Stage,FAW,65,5,12,,,5,0,"Advised farmer to apply insecticide to control the population of insect pest, follow the recommended rate per Knapsack or manual picking",Advised farmers to conduct Continuous monitoring,5-Feb-21,7,2021
DS 2020-2021,,February,II,Cagayan,Solana,Nangalisan,17.6478,121.6797,Corn,#######,15,NK6410,Whorl Stage,FAW,15,1.8,4,,,1.8,0,Advised Farmers to spray insecticde and follow the recommended per knapsack,Advised farmers to conduct Continuous monitoring,#######,1,2021
DS 2020-2021,,February,II,Cagayan,Tuguegarao City,Linao Norte,17.6660399,121.7328579,Corn,#######,60,NK6410,Whorl Stage,FAW,60,5,6,,,5,0,Advised Farmers to spray insecticde and follow the recommended per knapsack,Advised farmers to conduct Continuous monitoring,#######,5,2021
DS 2020-2021,,February,II,Cagayan,Enrile,Villa Maria,17.5673,121.707,Corn,#######,60,NK6410,Whorl Stage,FAW,60,5,10,,,5,0,Advised Farmers to spray insecticde,Conduct Continuous monitoring,#######,6,2021
DS 2020-2021,,February,II,Cagayan,Alcala,Afusing Daga,17.8505,121.6267,Corn,#######,146.46,NK6410,Whorl Stage,FAW,146.46,6,14,,,6,0,Advised Farmers to spray insecticde,Conduct Continuous monitoring,#######,5,2021
DS 2020-2021,,February,II,Cagayan,Solana,Malakabibi,17.7598,121.76,Corn,8-Jan-21,105,NK6410,Whorl Stage,FAW,105,4,8,,,4,0,Advised Farmers to spray insecticde,Conduct Continuous monitoring,#######,3,2021
DS 2020-2021,,February,II,Cagayan,Tuguegarao City,Gosi,17.8842,121.757,Corn,5-Jan-21,80,NK6410,Reproductive Stage,FAW,80,5,10,,,5,0,Advised Farmers to spray insecticde,Conduct Contonuous monitoring,26-Feb-21,4,2021
DS 2020-2021,,February,II,Cagayan,Tuguegarao City,Capatan,17.6117,121.74,Corn,6-Jan-21,40,NK6410,Reproductive Stage,FAW,40,3,12,,,3,0,Advised Farmers to spray insecticde,Conduct Continuous monitoring,26-Feb-21,3,2021
DS 2020-2021,,February,II,Isabela,Burgos,San Antonio,17.112448,121.70525,Corn,"January 15-20, 2021",56,NK6410,Whorl Stage,FAW,56,19.5,12,,,19.5,0,Advised Farmers to spray insecticde,Conduct Continuous monitoring,26-Feb-21,15,2021
DS 2020-2021,,March,II,Cagayan,Abulug,Banguian,18.4147,121.4428,Corn,Feb-21,55,NK6410,Whorl Stage,FAW,55,30,20,,,30,0,DA RFO2 NCES provided Insecticide and BCA (Metarizhium were given to affected Farmers but as per their Initiate some have already bought their own insecticide),Advised Farmers to spray insecticide when there are extent of damage.,5-Mar-21,30,2021
DS 2020-2021,,March,II,Cagayan,Lasam,Alannay,18.0627,121.5776,Corn,Feb-21,96,NK6410,Whorl Stage,FAW,96,10,10,,,10,0,DA RFO2 NCES provided Insecticide and BCA (Metarizhium were given to affected Farmers but as per their Initiate some have already bought their own insecticide),Advised Farmers to spray insecticide when there are extent of damage.,5-Mar-21,10,2021
DS 2020-2021,,March,II,Cagayan,Lasam,Peru,18.05756,121.49868,Corn,Feb-21,180,NK6410,Whorl Stage,FAW,180,90,30,,,90,0,DA RFO2 NCES provided Insecticide and BCA (Metarizhium were given to affected Farmers but as per their Initiate some have already bought their own insecticide),Advised Farmers to spray insecticide when there are extent of damage.,5-Mar-21,50,2021
DS 2020-2021,,March,II,Cagayan,Lasam,Callao Norte,18.0678,121.6315,Corn,Feb-21,528.5,NK6410,Whorl Stage,FAW,528.5,158,30,,,158,0,DA RFO2 NCES provided Insecticide and BCA (Metarizhium were given to affected Farmers but as per their Initiate some have already bought their own insecticide),Advised Farmers to spray insecticide when there are extent of damage.,5-Mar-21,80,2021
DS 2020-2021,,March,II,Cagayan,Rizal,Duyun,17.8368965,121.330413,Corn,2-Feb-21,4,NK6410,Whorl Stage,FAW,4,4,27,,,4,0,Farmers sprayed insecticide with there own. Followed application of Bio-con.,Advised Farmers to spray insecticide when there are extent of damage.,12-Mar-21,2,2021
DS 2020-2021,,March,II,Isabela,Luna,Lalog 1,16.9899,121.724,Corn,9-Feb-21,4,NK6410,Reproductive Stage,FAW,4,4,12,,,4,0,Farmers sprayed insecticide with there own. Followed application of Bio-con.,Advised Farmers to spray insecticide when there are extent of damage.,12-Mar-21,3,2021
DS 2020-2021,,March,II,Quirino,Cabarroguis,Villamor,16.4917,121.514,Corn,10-Jan-21,104,NK6410,Reproductive Stage,FAW,104,2,12,,,2,0,Farmers sprayed insecticide with there own. Followed application of Bio-con.,Advised Farmers to spray insecticide when there are extent of damage.,12-Mar-21,2,2021
DS 2020-2021,,March,II,Cagayan,Abulug,"Sitio Macugay, Guiddam",18.319,121.472,Corn,Feb-21,23,Nk6410,Whorl Stage,FAW,23,10,20,,,10,0,Insecticide and BCA (metarizhium were given to affected farmers but some have already bought their own insecticide,Advised Farmers to spray insecticide when there are extent of damage.,19-Mar-21,8,2021
DS 2020-2021,,March,II,Isabela,City of Ilagan,Sta. Victoria,17.1751,121.464,Corn,18-Feb-21,10,NK6410,Whorl Stage,FAW,10,10,26,,,10,0,DA RFO2 RCPMC provided Insecticide (Marchal 5 Liters),DA RFO2 RCPMC provided BCA's for follow up application.,26-Mar-21,8,2021
DS 2020-2021,,March,II,Isabela,City of Ilagan,Marana 3rd,17.1462,121.917,Corn,15-Jan-21,5,NK6410,Reproductive Stage,FAW,5,5,3,,,5,0,DA RFO2 RCPMC provided Insecticide (Marchal 1 Liter) to affected farmers but some have already bought their own insecticide,Advised Farmers to follow appicatiom of BCA's,26-Mar-21,2,2021
DS 2020-2021,,April,II,Isabela,Aurora,Macatal,16.9709,121.619,Corn,_,15,NK6410,Whorl Stage,FAW,15,4,4,,,4,0,Farmers sprayed insecticide. Followed application of BCA's,Advised Farmers to follow appicatiom of BCA's,2-Apr-21,1,2021
DS 2020-2021,,April,II,Isabela,Sto. Tomas,Calanigan Sur,17.3636,121.746,Corn,2-Mar-21,8,NK6410,Whorl Stage,FAW,8,8,18,,,8,0,Farmers sprayed insecticide. Followed application of BCA's,Advised Farmers to follow appicatiom of BCA's,9-Apr-21,10,2021
WS 2021,,May,II,Isabela,Benito Soliven,Yeban Sur,17.0101,121.962,Corn,3-May-21,1,NK6410,Whorl Stage,FAW,1,1,60,,,1,0,DA RFO2 RCPMC provided Insecticide ( 1 bottle of Marchal @1liter/bottle and 4 bottle of Prevathon @250ml/bottle),Advised Farmers to follow appicatiom of BCA's,25-May-21,1,2021
WS 2021,,July,II,Isabela,San Mateo,Marasat Peque?o,16.9227,121.59,Corn,9-Jun-21,1,NK6410,Whorl Stage,FAW,1,0.01,4,,,0.01,0,Advised Farmer to spray insecticide,Continuous Monitoring,5-Jul-21,1,2021
